ProductId,ProfileName,Summary,Text,
386819,B000PGQQFC,Jennifer Paretchan,Heavenly,Hands down most delicious tea I have ever had. In fact it tastes so decadent it doesn't even taste like tea. With a little stevia and almond milk I feel like I'm drinking a delicious dessert! (Although I only drink it in the morning/ before 3pm since it does back quite a caffeinated kick!
386820,B000PGQQFC,maureen,tastes like a red hot,I love this tea - to me it tastes like drinking a red hot cinnamon hard candy I used to love when i was a kid.  if you like sweet cinnamon you will love this tea!
386821,B000PGQQFC,"Charles Sieracki ""an explorer of mindscapes""",Total Cinnamon World,Wow this is really spicy and cinnamony (if that is a word). A bargain really considering that you get 50 large bags in a box. I would advise that this tea tastes quite sweet to me without any added ingredients out of the box. So go careful on sugar. May I suggest pairing this with the wonderful organic agave cinnamon sweetner available through Amazon as a compliment. (ASIN: B0048INV38). This makes it a cinnabomb.
386822,B000PGQQFC,"Oranges ""with Cheese""","Better than the original ""spice"" tea","I've tried two different brands of cinnamon spice tea, and even though this is most likely derivative of the first brand, Harney & Sons' version is so much better. It isn't quite as bitter and the cinnamon gives you a more rounded taste, instead of being overpowering. The scent is intoxicating, and the tea tastes naturally sweet - its great for a cold day!"
386823,B000PGQQFC,"Carlo Rossi ""Kemms13""",DELICIOUS!,"The first time I tasted this tea I thought WOW! That feeling has not faded. If you like tea, cinnamon, spice something to put a little honey and milk into you'll love this tea. It's a homerun."
386824,B000PGQQFC,Alice Lentz,good hot drink with any meal or in between,"My husband and I like this with cinnamon tea with our evening meal and usually about 8:30 or 9:00 we each drink another cup.  It is really tasty and has a sweet taste to it, so you don't have to use a lot of sugar  or splenda with it. This is something we really enjoy. Keep up the good work.  Our daughter introduced us to this product and several other teas that you sell, but this is our favorite and hers also. I am a product reader so know what is in almost everything we eat."
386825,B000PGQQFC,Mabel Patterson,A wonderful surprise!,I discovered this wonderful cinnamon tea at Au Bon Pain.  I am now going to buy it to have at home.  I love it.
386826,B000PGQQFC,"S. Randolph ""cookiebaker""",If you like Cinnamon,I first tasted this tea at a local eatery. I had to order it so I could enjoy it at home. If you like cinnamon you'll love this tea. It's the perfect blend of spices and it curbs my sweet tooth. I look forward to getting it in decaffeinated.
386827,B000PGQQFC,"Jessica ""Jessica""",Okay  but nothing compared to the loose version available in tins!,"I have been a long time fan of the Hot Cinnamon Spice Tea, though I had only purchased it in the tin of loose tea bags. I am sad to report that the flavor is vastly LESS flavorful than the loose version and certainly not as tasty. While still better flavor than many teas, I was disappointed with this in comparison with the slightly more expensive tin version."
386828,B000PGQQFC,Michelle Maas,Fall in a cup,This is the best tea I have drank in a long time.  It is naturally sweet.  The aroma reminds me of Fall.
386829,B000PGQQFC,MC,Spicy Tea,"Tried this Harney & Songs Hot Cinnamon Spice black tea. The cinnamon is very fragrant & flavorful. This tea is very similar to  GOOD EARTH Original Sweet & Spicy tea. I prefer GOOD EARTH, I think the Good Earth tea has more flavor! You can also get Good Earth products on sale  sometimes on Amazon, making them a better value for the money."
386830,B000PGQQFC,DogBreath101,Care for a spot ot tea ,"This product arrived today and I gotta tell ya its better than I expected! You ever walked into a store and smelled those cinnamon pine cones?Thats my best description of it if I drank tea w sugar I'm pretty sure this tea would taste like a version of those cinnamon red hots candies. Anyway, its pretty dang good!!! :)"
386831,B000PGQQFC,C Toth,yummerific,"This tea is absolutely delish! I tried the wrapped tea bag version and I liked it so I ordered it in the sachet and it is soo much more flavorful. I liked it so much that I made up a batch of cinnamon cookies to go with it. This tea, a cookie and a good book equals heaven!!"
386832,B000PGQQFC,Virginia Pisciotta,Great flavor,Some teas smell great but when you taste them they are a disappointment.  This tea tastes terrific too. It's sweet without any added sugar - I guess that's from the sweet cloves. Whatever it is I love it.
386833,B000PGQQFC,"eileen ""person""",best tea,This strongly spiced tea is heaven as a pick me up at 3 pm at work. My coworkers always comment on the delicious smell. You don't need any sweetener as the cinnamon itself is sufficient.
386834,B000PGQQFC,Rad Mom,"My Favorite Tea, Hands Down","I really love this Tea!! It's my ""comfort food"" of sorts. It's very tasty with a little sugar-spicy and yummy. This was a really great price for 50 tea bags."
386835,B000PGQQFC,Ctwink,Great High Quality Tea With A Strong Cinnamon Taste,"I've enjoyed an Orange Pekoe and Black Tea blend for years.  About eight years ago, I was introduced to an Indonesian brand that was a blend of Orange Pekoe, Black Tea, and Cinnamon.  It was incredible!  However, it was bought at a discount store and I was never able to purchase it retail - despite my dogged attempts.  Ever since, I have been forced to go from one imitator to another looking for a replacement. Enter Harney & Sons Hot Cinnamon Spice which I first purchased at a specialty store that carried somewhat exotic products and have since purchased on Amazon.com.  What can I say other than WOW!!!!  This tea has such an INCREDIBLE taste.  It is almost indescribable how beautifully the black tea mixes with the cinnamon and orange in your tea cup.  I love the cinnamon taste so much, I actually OVER steep my tea bag in order to infuse as much of the powerful cinnamon taste as possible.  I'm sure many tea enthusiasts in the UK and here in the US would be aghast at the thought of over-steeping tea as normally you would be left with a strongly bitter cup as the black tea would infuse too much of its taste into the water.  However, this does not happen with Harney & Sons.  Instead, the only thing you get is a stronger and stronger cinnamon & orange taste.  I steep my tea so long that I often have to reheat my cup, but it is so utterly delicious (that would be the basking in fields of flowers with rainbows and unicorns kind of delicious) that I'm willing to wait another minute or two.  Add a little sweetener and a touch of cream and its TO DIE FOR!!! As you can see, I can't say enough good things about either Harney & Sons teas in general or the Hot Cinnamon Spice blend in particular.  I was so happy to find this tea - it truly blows away any brand that I've found - one of the many instances where you win when you pay for quality!"
386836,B000PGQQFC,Christina mignone,Im in TEA Heaven!!!!!!!!!!!!,"My Mom bought this Tea and gave me a few bags to take home and try ..OMG, without a doubt one of the best Tea's I have ever tasted! Most tea's just taste like hot water. This one is soooo flavorfull..such a wonderful cinnamon flavor.  Tastes like you are eating a bag of red hots, and just a little bit of sugar and its so sweet! This is def my new obsession!"
386837,B000PGQQFC,calicoterri,Wonderful cinnamon flavor,"This cinnamon tea tastes slightly sweet even without honey or sugar.  When I ran out of the tea bags, I reached into my tea storage cannister and found some 2 year old tea sachet bags.  I tried them and they were still full of flavor after sitting unused for 2 years.  Makes a great gift too."
386838,B000PGQQFC,"P. Moore ""plm209""",Best tea ever,"I purchased this tea after sampling some from a co-worker.  It is a strong tea with a very powerful cinnamon taste, but its sweet with only a little burn.  Very good.  No need for cream or sugar in the tea.  Will purchase again."
386839,B000PGQQFC,Lu,Best tea ever,"I have never had a tea that got better as it steeped over 5 minutes, but this tea gets more flavorful instead of bitter.  I do not have to add sugar or sweetener. As a diabetic this is very important. The cinnamon and orange peel is just heavenly.  If you like cinnamon and flavored tea, you are going to be in love with this one."
386840,B000PGQQFC,gllp,"go for the satchels in the tin, I guess . . .","If you LOVE cinnamon, this is apparently the tea to buy, especially in satchels in the more expensive tin. Based on the rave reviews, I bought the economical box - and, for a gift to have on hand, the nice-looking tin . . . before realizing that the satchels in the tin are touted to taste better than the 50 bags in the box. Glad the gift tea should be better! I LIKE cinnamon - but to love these tea bags, it would help if you love cinnamon (especially if you enjoy Red Hots or hot spicy food). I usually enjoy my tea strong and with milk, but I suspect I'll be diluting this one with lots of milk. So far, I've found Harney & Sons tea to be high-quality tea - and cinnamon is healthy, so I'm okay with this purchase. But I don't plan to restock this zinger in my pantry :)"
386841,B000PGQQFC,Lecpho,"Not the same as Hot Cinnamon Sunset, but still good","This is a great tea, and if you have never had their Hot Cinnamon Sunset you will be none the wiser that it could be even better.  I fell for the price difference and decided to give it a try.  Truth be told I will buy it again because it is just so much less then the other.  But sometime I am guessing I will splurge and get the real thing.  Enjoy both, you will be glad you did."
386842,B000PGQQFC,Lab Mama,Simply Delightful!,"I found this tea in a most unorthodox setting - a pizza shop when I was sick and wanted something warm and soothing to drink in December.  Not only does this tea smell heavenly, but everyone around me asks what smells so wonderful.  When I tell them it is this tea, they can't believe it and want to try it.  I ordered the 50 packet box and need to reorder already as I keep giving these packets away and everyone who has tried it loves it!  The tea smells fabulous, is bold and tasty.  I tend to like honey in my tea, and find this is truly the best cup of tea around!  I love it and think if you are considering, you should give it a try!  You may want to check Harney and Sons website directly as they actually sell it for a bit cheaper, but be sure to check whether Amazon winds up being a better deal due to shipping costs.  Plus, if you prefer loose tea, the company's website offers that option as well.  Enjoy!"
386843,B000PGQQFC,"S. Meyer ""MN Suzanne""",Delicious and Festive,"My mother-in-law gave me some Hot Cinnamon Spice tea from Caribou Coffee and I loved it so I tried to find it online.  I was surprised to find that this tea seemed to be the exact same tea at a much lower price.  I decided to give it a shot and it is delicious!  I would definitely recommend this to tea drinkers and non-tea drinkers alike.  My husband, who is not much of a tea drinker was pleased to find that it had a rich, full taste, unlike a lot of other teas that he has tried."
386844,B000PGQQFC,Brenna,Love this tea!,"If you are a tea drinker and like cinnamon flavored things you will love this.  I  keep it on hand at all times.  You know how sometimes you really want a cinnamon   something? Usually something bad for you, try this instead. The flavor is perfect and most of the time it does the trick for me. And research has shown that cinnamon  improves the way our bodies handle sugar. That makes it even better. Love this tea! And if you are a tea lover, Harney and Sons has really good tea. You should give  them a try."
386845,B000PGQQFC,"lifeisgood9 ""lifeisgood9""",Love this tea,This tea is very popular in our house -- my husband panics if we're nearing the end of the tin!  I highly recommend it.
386846,B000PGQQFC,HOLLYR,great tea,Recipients of tea found it to be excellent- I gave it as a gift and it was greatly appreciated and noted to be exceptionally good tea.
386847,B000PGQQFC,MJ Watson,Delightful!,"Love it!  I am an avid tea drinker (instead of coffee), and I love this flavor.  I bought one in a metal tin for myself and savor each tea bag.  The smell of cinnamon, allspice (and maybe cardamom?) are so cozy and flavorful. I decided to send this as a gift to warm up someone else's spirits.  It's particularly great for autumn/winter, but I enjoy it year-round."
386848,B000PGQQFC,B.K.,Best Cinnamon Tea Ever,"My husband and I both love teas of all kinds, but this one is the best for true cinnamon taste. Nothing from the grocery store will compare. It not only smells wonderful, but it has a rich, spicy taste that is so perfect for a cold winter afternoon, all snuggled up by the fireplace. I love having a cup of this with a fresh scone or a piece of pie. Honestly, it reminds me of Christmas now since I have bought this for my husband as a stocking stuffer for the last few years since he loves it so much."
386849,B000PGQQFC,Sam R. Coriell,Delicious Tea,"I drink three or more cups of tea a day.  This is tea is absolutely delicious.  It has a strong cinnamon flavor.  It is best to brew the tea for at least five minutes in boiling water.  I first had it in a restaurant.  I tried to find it at  the local supermarkets, but was unsuccessful.  Fortunately, it can be ordered."
386850,B000PGQQFC,"T. Hayes ""tahayes3""",Sensational,"I prefer loose-leaf teas, but at work the convenience of bags is hard to beat, and Harney has been reliable in the past. This ""Hot Cinnamon Spice"" is an excellent cold-weather tea: a pervasive cinnamon aroma with just a hint of orange, and a nice balance between the subtle spice and the tea flavors (assuming for a moment you want to taste the tea, not just the spices, that is.) I'm not fond of herbs and spices that totally overwhelm the underlying tea -- this preparation was actually better than I expected. Good packaging, even though the bags are not the top-tier sachets that Harney uses for their fanciest offerings; a great value."
386851,B000PGQQFC,"wisetraveller ""wisetraveller""",Excellency certified by the chai wallah.,"The taste of this tea is absolutely phenomenal. I grew up in southern India(Hyderabad) where tea flows like water and chai wallahs are omnipresent. It was hard for me to appreciate the choices I have in the states as far as tea is concerned (Black tea specifically) because none of the black tea I find here tastes good to me unless I turn it into chai by adding milk and spices. But this tea does not need even a crystal of sugar because the combinations of cinnamon and sweet cloves they use make it naturally sweet and it smells heavenly too. Every time I go back to India, I order a box to take with me. The tea comes in different packages. You can buy the large rectangular bags which come in shiny copper-colored tins which are not value for money compared to these individually wrapped, slightly smaller tea bags. I seep two bags in piping hot water for three minutes to reach the strong taste I like. Keep sipping! :)"
386852,B000PGQQFC,Danny,Tea everything I expected,"I love this cinnamon tea and had a hard time finding it. When I ordered it, it was sent right away. I have no complaints."
386853,B000PGQQFC,Sara,Harney & Sons Hot Cinnamon Spice,"I have been obsessed with this tea for several years.  When the nearby coffee shop that sold it in bulk went out of business, I was thrilled to find it on Amazon for a good price."
386854,B000PGQQFC,Sunshine,One of the best!,"i thought this was going to be the same taste as the ones in the tin, the satchels, which are basically the most amazing thing ever.  However, I noticed that after my tea cooled down more, I could taste the flavor more.  Still pretty comparable to the ones in the tins, just needs to brew longer and only good for one cup."
386855,B000PGQQFC,Maggie Freeman,Cinnamon Spice tea,"If you really, really love cinnamon, then this is the tea for you.  It is delicious both hot and cold.  My sister introduced me to the tea and I haven't stopped drinking it since.  Naturally sweet and delicious."
386856,B000PGQQFC,S. Wu,Great value,"This cinnamon tea is great- strong, but not to the point of being spicy.  This 50 count box is much more economical than the 20 sachets, and I don't notice a taste difference."
386857,B000PGQQFC,mustangsally,Love the taste,"Someone introduced me to this tea and ever since then I am in love with the taste. It has a sweet taste and the hot spice cinnamon is such a treat. I have a new favorite tea, thats for sure. I highly recommend this tea."
386858,B000PGQQFC,magic,DELICIOUS,This tea is DELICIOUS!  If you love cinnamon and a hint of sweetness this is the one to buy. I drink it when I'm craving something sweet but don't want to indulge in chocolate Bravo Harney & Sons!
386859,B000PGQQFC,"Christine Carr Hill ""Sugar free queen""",Fantastic tea,"I LOVE this tea it is so full of flavor that I look forward to having it first thing in the morning.  Not too sweet, perfect combo of cinnamon and spice delicious!"
386860,B000PGQQFC,"Ellen Holtzman Robin ""avid fan of historical  ",Extraordinary Tea,I came across Harney & Sons Hot Cinnamon Spice Tea while on vacation. It is truly the most delicious tea I've ever had - if you are a lover of cinnamon. I know there are other varieties - but this is my favorite.
386861,B000PGQQFC,S. Olson,I love this tea!,Many teas just don't have the flavor you wish for. This Harney & Sons hot cinnamon spice is fragrant and tastes divine!
386862,B000PGQQFC,Nakkiel,Possibly the best tea I've had yet.,"This tea is just amazing. It has a very unique taste, and if you like cinnamon at all you will love this. It is a bit strong at the recommended 1 cup per tea bag, but I'm guessing 1 & a half will be perfect. It is not overly hot like the (only) bad review says, except for maybe the fact that you may be willing to scald your tongue to drink it, its that good! One thing to note is some of the actual tea bags aren't very secure on the top, and the tea will likely pour into your cup. Might want to staple it down a bit more."
386863,B000PGQQFC,Jen E,My New Favorite Tea,This might be my new favorite tea - the scent is just divine and it needs  very little in the way of sweetening.
386864,B000PGQQFC,jv,An experience,"This is more than just a tea. It truly is an experience. It has a multi-layered flavor of cinnamon and spices that are luscious. I treat myself to a cup of this tea whenever it is snowy outside, or even when I have just had a tiring day. You will love it (-:"
386865,B000PGQQFC,jennloure,Best. Tea. Ever!!,My husband and I love how spicy and sweet this tea is.  It's truly a dessert.  So glad to find this at Amazon at their price.
386866,B000PGQQFC,DR,Wonderful tea!,"While I love cinnamon rolls, I'm not a huge fan of red hots, cinnamon gum, etc. but this tea is delicious!  It tastes like a very mild (not hot at all) red hot.  Everyone I have served it to has loved it--even those who aren't fans of hot tea.  Please note that this is not an herbal tea--it is caffeinated and has black tea mixed in, which is delicious."
386867,B000PGQQFC,J. Goodell,The Best,"This is the only cinnamon tea that actually tastes like cinnamon.  It's spicy and sweet.  $0.30 a cup (shipping added) is high for an at home beverage, but I never need to use 2 tea bags for flavor.  The best on the market."
386868,B000PGQQFC,Saneta,Cinnamon Tea,"This tea is good if you really like the strong taste of cinnamon and spice. It kind of tasted like the gum, Big Red. I didn't expect the strong taste so that is why I gave it a 4. There is also a sweet after taste which was interesting too."
386869,B000PGQQFC,jennifer griffin,Addicted!,Most cinnamon teas are herbal. I love the blend with the black tea. It really helps me in the afternoon with a bit of caffeine vs going for coffee. I love it and buy it in bulk!
386870,B000PGQQFC,parissuffren,A Tea That Can Take you Away,"I got hooked on Harney & Sons teas some time ago. It started with their Paris tea, and I imagined that I was back in Paris with every sip. So that led me to try the Hot Cinnamon Spice, the heady aroma of the cinnamon made me think of Morocco. The first sip I was transported by the smooth flavor and yet there was an intense melding of slightly sweet and hot spice. Once again, hooked. My 18 year old son loves it too! If you love tea, these teas are the best out there!"
386871,B000PGQQFC,"Crystal ""Crys""",Hot Tamale Tea,"I had this tea once at Einstein Bagel and decided that I NEEDED to find this tea. I found it on Amazon and order 2 boxes. I call it my Hot Tamale tea because it pretty much tastes exactly like the candies of the same name. I am not a tea drinker, especially not unsweetened tea, but this I can drink without adding anything to it. I love it and highly recommend it."
386872,B000PGQQFC,"Gina B ""It's a dry heat!""",Great cinnamon tea!,"This tea is exactly what I wanted - rich, warm, spicy cinnamon tea!  The tea is so well-packaged that you can't even smell the tea bag without opening the foil pouches, which means they're keeping the tea fresh.  I've brewed this tea in hot milk also for a very nice cinnamon milk tea.  Perfect tea for a chilly night and goes wonderfully with a piece of pumpkin pie.  :)"
386873,B000PGQQFC,SanDee Litney,Awesome!,I stumbled on to the tea and flavor at the JW Marriott. I absolutely love it and was thrilled to find it on Amazon.  Mix it with honey - it is fantastic.
386874,B000PGQQFC,Hannah Massey,delicious,"tastes like the hot cinnamon candies, good with just sugar, or even better with cream and sugar, perfect winter treat"
386875,B000PGQQFC,C. A. Kennedy,Harneys tea,I had tried this tea at a spa and loved it. They shipped promptly altho 1 box of 50 tea bags arrived in a large box with foam peanuts.I feel postage could have been lowered if tea box was sent in a smaller appropriate size box. the cinnamon spice tea is delicious and as promised I received a sample of one of their other teas. I will order again.
386876,B000PGQQFC,Ciao Bella,"Not a fan of cinnamon, but this was DE-LIC-IOUS!","I had mine in a latte style, made with milk.  SO GOOD.  Would definitely recommend trying it, even if you are not a big cinnamon fan.  I enjoy cinnamon, but I wouldn't say I love it  so don't shy away just because everyone raves about the cinnamon flavor.  It definitely feels like a fall/holiday treat with the cinnamon and spice flavor."
386877,B000PGQQFC,"Linda ""Linda""",WOW!,"I was going to order Bigelow again, but read the reviews for this and decided to give it a try.  This is SO good! It's like having dessert.  I'm ordering much more right now!!"
386878,B000PGQQFC,"Yevgeniy Geller ""yg""",All as promised.,"The seller did everything as promised, I even got a 1 sample of mint tea."
386879,B000PGQQFC,"B. Gasior ""Profesora""",Exceptional tea,"I have purchased this tea at Barnes and Noble after receiving it as a gift from a friend. This tea is on the expensive side but worth it. If you like cinnamon, you will love this tea. I enjoy drinking it with an ounce or so of soy milk and agave sweetener. It's bliss and tastes like a zillion calories when it's not!"
386880,B000PGQQFC,W. Chan,"TEA SO GOOD, IT CAN MAKE A TEAPOT TASTE LIKE FOOD","My friend raved about this tea. She said it is the best tea on earth, world, wherever. I did not believe a word she said until recently when I personally tried it. I did not know a combination of hot, cinnamon, spice can be so delicious. Once I opened the tea pack, I can smell an aroma of cinnamon. If you love cinnamon, you can't go wrong with this tea. But if you hate cinnamon, you will want to throw this on the ground. As for myself, I love cinnamon. This tea is flavorful and different from other teas. The first sip of the tea, you will taste a bit of cinnamon. The second sip of the tea, you will taste a bit of spice. The third sip of the tea, you will taste a bit of sweetness. It is simply wonderful. You want quality tea? Harney & Sons - Hot Cinnamon Spice will not disappoint you. Okay, it's tea time."
386881,B000PGQQFC,H. Drum,Whoever said this was crack tea they were right,LOVE this tea.  I gave away a bag at work one day and the next thing I knew 3 people came by my office and I got 2 emails wanting to know where the tea with the heavenly scent came from.  JUST BUY IT!!!! I've had at least two dozen people try it and not one has disliked it. If you still uncertain go by Caribou and order their Hot Cinnamon Tea Harney is their distributor.  I must say you need to buy it in the silken sachets it's much better tasting that way but this way is darn good too.  I'm a facebook fan of Harney tea so I posted a concern that they were out and they emailed me the day it was coming back into stock and I bought a 50 ct bag  in decaf for $13.50. Low and Behold I went back the next day to add a bag and it was out again.
386882,B000PGQQFC,M. McEwen,Crack TEA,"What do they put in this tea? Crack? Seriously, I know flavored teas are gimmicky and blah blah fancy heritage oolong is the pinnacle of tea, but I LIKE this. It's totally flavorful and addicting! Plus, unlike chai, it doesn't need the addition of milk or honey. I'm sure they make it with crack because it makes my office smell like potpourri for several days, but I still love it."
386883,B000PGQQFC,"Shear ""Io""",I have found the tea.,"This tea is fantastic.  Like another here, I am passing bags out to as many people as I can find.  This has the perfect blend of cinnamon and sweetness (without adding anything additional to the cup).  This is now the only hot tea I want or need."
386884,B000PGQQFC,"Virginia A. Lammers ""love my tea""",Harney & Sons Cinnamon Spice tea bags,"Shipment was prompt, product is great, shipping is a little high. Very satisfied with overall experience."
386885,B000PGQQFC,"S. Whitworth ""Hannah's Mommy""",Sweet Lava,"This is my favorite tea.  It is beautiful to the senses.  I have passed out this stuff to all my co-workers and they adore it too.  In addition, the guy selling the stuff here gives good customer service.  This tea is best paired with European sugar cubes.  I do not use milk, but I think this tea would be good with it or half and half.  The tea has clarity of taste that outshines other teas.  The quality is tops. Fall is a great time of the year to enjoy this tea.  You can not go wrong with this stuff!"
386886,B000PGQQFC,Janet,Best Cinanmon Tea Ever,I have never tasted a cinnamon tea as flavorful as this one!  Everyone who drinks it at my house wants to know where they can buy some. It's the best.
386887,B000PGQQFC,Sam,Harney & Sons hot cinnamon tea,"rec'd as listed, no problems except that UPS left the box on front porch in the snow, and contents got wet, including the outside box of this tea, which was a Christmas gift - the tea bags themselves are in packages that would not be affected - not at all the senders fault - rec'd quickly and before Christmas, and it was not guaranteed, so this was very nice"
386888,B000PGQQFC,Rosewood,Artificial,"it doesn't state artificial flavorings in the ingredients list on Amazon ..but they are listed on the box.  Not for me because of the artificial ingredients, but my husband likes the taste."
386889,B000PGQQFC,pondscum,undrinkable,"I found this tea undrinkable -- the spice flavor is way too strong for me.  ""Hot"" means ""completely numbs your taste buds"" here, not hot temperature-wise!"
386890,B00668AST8,Melanie Smith,Sweet treat,THis the best on the market. Tasts like real sugar..You can just dip a strawberry in it and instant sweet treat..love it
386891,B00668AST8,Lisa Kearns,"Natural, no calorie, and tastes great","I've been wanting to try stevia (the plant that is used in this product) for a long time, and finally picked up this container at the grocery store.  I didn't buy it on Amazon but wanted to share my impression with other shoppers. The little jar is rather expensive, but stevia is very concentrated and you only need a tiny bit for most uses.  I like the container, with the flip top lid that allow me to use a spoon without screwing off a lid. The product itself is very nice!  I've used it for several weeks in my morning tea, and I'm a convert.  It gives my tea a nicely sweetened taste and I haven't detected any aftertaste.  I only use about 1/4 teaspoon in two cups of hot water (I have a big mug for my tea). I'm going to explore Amazon and the rest of the Internet for a bulk sized package of this sweetener.  Unfortunately it would be nearly impossible to grow my own stevia in my herb garden, so I'll have to buy it instead."
386892,B006WCE4UM,Kristi K.,Cafe Molido Santo Domingo,Excellent coffee and great vendor.  I had this coffee when I was in the DR and I love that I can still drink it here at home.
386893,B006WCE4UM,"Elizabeth Bennett ""Eliza""",Super seller- very fast shipping and great product,This is the most amazing coffee actually grown and processed in the Dominican Republic.  I tried it while in the DR and can't live without it since then.  It has a natural sweetness to it and is not bitter like a lot of arabica coffees can be.  This seller is great- fast shipping and excellent prices.  Thank you to the seller and for Amazon for offering this great product.
386894,B004YUF8UE,"S. Balaji ""simshyam""",disappointment,"I ordered ""Harika Ribbon Pakoda"" from amazon but instead they shipped me this product. I opened the first one and was greatly disappointed because it tasted STALE and yucky. I think it must have been in their shelves for a long time. While I love to see more Indian snacks added to amazon, I would be a repeat buyer only if the quality is there."
386895,B000O1M0J4,"Sandy ""shopping expert""",Back in Time,This was a step back in time for my daughter.  It was there on time.  Wrapped very nice and she just loved it. this company does a very good job in presenting this product.
386896,B003H2TI3I,D. A. J.,I am in love!,"I really, really liked these nuggets! These are akin to boneless nuggets you would find at a restaurant, but without the messy sauce. Of course, these are bagged, shelf stable nuggets - so they are a bit salty (which means you won't risk death upon eating them). I love the size of this bag as it is great for snacking - only 90 calories! The shelf life was great as mine don't expire until Dec. of 2011 (purchased Feb. of 2011). I will be keeping a pack in the car, a pack in my desk at work, and they are great for grabbing on the run for a quick snack. These are buffalo, so there is a good and HOT spice with them.  Another big thing for me is having something yummy, fun, and interesting to eat in case of an emergency (like a weather event that takes out the power). What would you want to eat - canned tuna or buffalo nuggets to get you through a power outage? See, reason enough to order - you can add them to your emergency preparedness bag - LOL.It looks expensive, but the price is actually really good. Less than you would pay in the grocery store and the smaller size bag means you don't have to refrigerate leftovers or over indulge (there is a lot of salt). I can imagine taking these camping, to sporting events, or anywhere that a ""semi"" healthy snack is warranted or you just get a craving for buffalo nuggets! Will definitely be purchasing more of these!"
386897,B003H2TI3I,M. Poirier,awesome - great product,"These are perfectly spiced and absolutely addictive.  Plus, they are a great source of low-fat protein.  Yum - this is a great product!"
386898,B000H0JGN0,P R,So tasty.,"Microwave Hamburger Buns are tasty, fast and easy.  I am now able to have bread for family, with special diet needs, at the same time as dinner is ready."
386899,B000H0JGN0,Frances C. Kelley,Easy to use,"This mix makes great hamburger buns.  It is very easy to use.  Also, you only make one at a time so you eat it fresh, then make another one the next time.  With a lot of mixes you make it and then have a lot to freeze."
386900,B000H0JGN0,Girls Six,GREAT PRODUCT,Personally I find the products put out by Food Tek a welcome change to some of the horrible gluten free foods I have eaten.  Thanks Food Tek!!
386901,B000H0JGN0,Iamthatiam,SUGAR IS NUMBER 2 INGREDIENT. A SUGAR BAKING MIX THAT HAS NO GLUTEN,"THIS CAN ONLY BE REFERRED TO AS A SUGAR BAKING MIX. The point that it has no gluten, is ridiculous when it is STOCKPILED OF SUGAR!!!!!!!!! So, instead of gluten, an individual can FATTEN THEMSELVES UP with sugar! Further, if you suffer from a sugar addiction, and gluten--- THIS IS definitely a huge let down. Sugar in any form such as malto dextrin, dextrose, organic sugar (I love it when they nickname this one as being organic as if the chemical composition is any different on the body!), WHEN ARE THE MANUFACTURERS GOING TO MAKE REAL healtlhy products that have ingredients that ARE TRULY FOR THE HEALTH CONSCIOUS. By omitting one ingredient such as gluten, you have done NOTHING to help consumers with health allergies---- instead you have dumped humongous amounts of the number ONE SUBSTANCE IN THE U.S. THAT Americans are addicted to;  sugar"
386902,B004YUF8UO,"Goldwave ""shopper""",Ghastly Sponges in Mouth-Burning Sugar Syrup,"This tastes like I imagine a regular sponge would.  They look that way too.  Indeed, I am suspicious that these aren't really ""cottage cheese patties"" or paneer at all.  I've bought paneer for years and I know what it looks, feels and tastes like.  I've no idea what the heck this is, but I think this company is engaged in some funny business in what it's putting in the product. Beyond that, these sponges are soaked in an uber sweet sugar syrup with a slight hint of rose.  That's to be expected for an Indian sweet of this type; however, this stuff actually not only burns your tongue and throat, but mine was still burning 8 HOURS AFTER CONSUMING ONE PATTY, WHICH I HAD SQUEEZED AND RINSED WITH WATER TO REMOVE AS MUCH SYRUP AS POSSIBLE. I would strongly advise others not to purchase this product.  I was expecting something completely different than what I received.  Oh and also all the cans were heavily dented upon arrival."
386903,B000MOXZOM,"Peter A. Gaunt ""Landscaperguy""",Podravka Liver Pate 100g,Smaller than I thought but still very delicious and creamy.  Smooth tecture and excelant taste. a smoother version of liverwurst but mildly spicey --a lighter spiced liverwust for those who like less spice. Sometimes liverwurst can be quite spicey.
386904,B000MOXZOM,M Slender,Eh ,"Have you ever had canned corned beef hash?  Ever open it right up and just taste it right out of the can?  This tastes like that . Unheated, canned corned beef hash . Without the hash part."
386905,B000MOXZOM,"Louella S. Thomas ""Dr. LouLou""",Yummy,"If you enjoy liver pate, this one is smooth and delicious.  I like it very much, almost as much as goose liver pate!"
386906,B00009ZJ2Y,S. K. Harrell,Food for Thought,"My holistic vet recommended this dry food for my cat, despite it being intended for dogs.  She said this is the only dry food she would ever recommend for any older dog or cat, based on its excellent nutritional balance and anti-inflammatory qualities. Following that advice, I purchased the food for my 15 year old cat, who seems to adore the flavor of it, but it's a bit too large for him to chew easily.  I'm holding out for a cat version, but until then, I will keep smashing it up for him ;)"
